campaign_id,vertical,partner_name,internal_state_id,ads_aggregate_state,goal_id,state_id,advertiser_country,max_goals,cost_per_goal,input_amount,advertising_platform_id
8657,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.50585,95.55,bing
8658,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.546,95.55,adwords
8659,Animals & Pets,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.46,95.55,adwords
8660,Home Improvement & Maintenance,Partner B,enabled,ALL_PROBLEMS,clicks,enabled,ES,null,2.1,95.55,adwords
8661,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.59762,95.55,bing
8662,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.37073,95.55,bing
8663,Environment,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.44465,95.55,#N/A
8664,Outdoor,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.52362,95.55,adwords
8665,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.63206,95.55,bing
8666,Marketing services,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.49,95.55,bing
8667,Legal & Law,Partner B,day_clks,ALL_RUNNING,clicks,enabled,ES,null,2.1,95.55,bing
8668,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.26385,95.55,bing
8669,Hobbies & Crafts,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.39076,95.55,adwords
8670,Cars & Motorbikes,Partner B,goal_cap,SOME_RUNNING,clicks,enabled,ES,null,1.71816,95.55,bing
8671,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,3.21,95.55,bing
8672,Fashion & Clothing,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.26821,95.55,bing
8673,Transport & Logistics,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.08,95.55,adwords
8674,School,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.61487,95.55,bing
8675,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.57,95.55,bing
8676,Pharmacy,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.81184,95.55,bing
8677,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.3,95.55,adwords
8678,Transport & Logistics,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.65,95.55,bing
8679,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.7,95.55,bing
8680,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.66,95.55,bing
8681,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.8,95.55,adwords
8682,School,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.19783,95.55,bing
8683,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.29822,95.55,#N/A
8684,Security,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.60004,95.55,#N/A
8685,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.21454,95.55,adwords
8686,Home Improvement & Maintenance,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.26185,95.55,adwords
8687,Restaurant,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.26059,95.55,bing
8688,Security,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.62255,95.55,bing
8689,School,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.77,95.55,bing
8690,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.25,95.55,bing
8691,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.0435,95.55,bing
8692,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.29822,95.55,adwords
8693,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.82617,95.55,adwords
8694,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.48,95.55,adwords
8695,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.30054,95.55,bing
8696,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.31,95.55,adwords
8697,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.44,95.55,adwords
8698,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,3.45323,95.55,bing
8699,Environment,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.63,95.55,bing
8700,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,1.62111,95.55,#N/A
8701,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.8125,95.55,bing
8702,Environment,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.15875,95.55,bing
8703,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.10208,95.55,adwords
8704,Home Improvement & Maintenance,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.35831,95.55,adwords
8705,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.11102,95.55,adwords
8706,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.36,95.55,adwords
8707,School,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.53,95.55,bing
8708,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.38875,95.55,adwords
8709,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.70227,95.55,adwords
8710,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.38,95.55,adwords
8711,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.41,95.55,adwords
8712,Agriculture,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.12182,95.55,adwords
8713,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.4478,95.55,bing
8714,Security,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.8918,95.55,bing
8715,Security,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.41097,95.55,bing
8716,Media & News,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.62284,95.55,bing
8717,School,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.65848,95.55,bing
8718,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.28,95.55,bing
8719,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.72,95.55,bing
8720,Real Estate,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.10223,95.55,bing
8721,Electronics,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.96896,95.55,bing
8722,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.21271,95.55,bing
8723,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.42174,95.55,bing
8724,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.6615,95.55,bing
8725,Flowers & Plants,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.56,95.55,bing
8726,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.49544,95.55,adwords
8727,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.68618,95.55,adwords
8728,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.63,95.55,bing
8729,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.7575,95.55,adwords
8730,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.28651,95.55,bing
8731,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.94862,95.55,adwords
8732,Accommodation & Hotels,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.33636,95.55,adwords
8733,Restaurant,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.77,95.55,adwords
8734,Others,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,3,95.55,bing
8735,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.8,95.55,bing
8736,Fashion & Clothing,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.20092,95.55,adwords
8737,Restaurant,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.69767,95.55,bing
8738,Design,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.85,95.55,adwords
8739,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.42479,95.55,adwords
8740,Animals & Pets,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.20526,95.55,adwords
8741,Cars & Motorbikes,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.77,95.55,adwords
8742,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.52,95.55,bing
8743,Environment,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1,95.55,bing
8744,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.81175,95.55,bing
8745,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.49642,95.55,bing
8746,Restaurant,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.34,95.55,bing
8747,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.64937,95.55,bing
8748,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.34042,95.55,adwords
8749,Cars & Motorbikes,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.62,95.55,bing
8750,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.8,95.55,adwords
8751,School,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.35,95.55,bing
8752,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.49,95.55,bing
8753,Restaurant,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.38878,95.55,adwords
8754,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.52,95.55,bing
8755,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.8,95.55,adwords
8756,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.41123,95.55,adwords
8757,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.37074,95.55,bing
8758,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.60625,95.55,bing
8759,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.482,95.55,bing
8760,Architecture,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.87034,95.55,bing
8761,Fashion & Clothing,Partner B,enabled,SOME_RUNNING_SOME_PROBLEMS,clicks,enabled,ES,null,1.1,95.55,bing
8762,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.47,95.55,bing
8763,Home Improvement & Maintenance,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,1.3377,95.55,bing
8764,Cars & Motorbikes,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.41193,95.55,bing
8765,Environment,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.60116,95.55,bing
8766,Travel Agency,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.3108,95.55,adwords
8767,Business,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.76329,95.55,bing
8768,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.62656,95.55,bing
8769,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.37479,95.55,bing
8770,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.63174,95.55,bing
8771,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.61425,95.55,bing
8772,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.48702,95.55,bing
8773,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.22758,95.55,bing
8774,Real Estate,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.12084,95.55,adwords
8775,Legal & Law,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,2.4,95.55,bing
8776,Finance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.39,95.55,adwords
8777,Fashion & Clothing,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.08977,95.55,adwords
8778,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.20659,95.55,adwords
8779,Health,Partner B,enabled,SOME_RUNNING_SOME_PROBLEMS,clicks,enabled,ES,null,0.5,95.55,adwords
8780,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.40844,95.55,bing
8781,Transport & Logistics,Partner B,enabled,null,clicks,enabled,ES,null,1.71833,95.55,#N/A
8782,Animals & Pets,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.95,95.55,bing
8783,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.225,95.55,bing
8784,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.03,95.55,bing
8785,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.752,95.55,bing
8786,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.38062,95.55,adwords
8787,Interior Design & Furniture,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.52,95.55,adwords
8788,Real Estate,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.83898,95.55,adwords
8789,Accommodation & Hotels,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.18,95.55,adwords
8790,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.65,95.55,bing
8791,Health,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.24411,95.55,adwords
8792,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,null,1.1155,95.55,#N/A
8793,Restaurant,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.14614,95.55,adwords
8794,Legal & Law,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.56432,95.55,bing
8795,Design,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.69625,95.55,bing
8796,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,3.4362,95.55,bing
8797,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.86756,95.55,bing
8798,Cars & Motorbikes,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.448,95.55,bing
8799,Call Center,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.44,95.55,bing
8800,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.16763,95.55,adwords
8801,Interior Design & Furniture,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.55,95.55,adwords
8802,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.51365,95.55,#N/A
8803,Legal & Law,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.98922,95.55,bing
8804,Food & Drinks,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.84,95.55,bing
8805,Business,Partner B,enabled,null,clicks,paused,ES,null,1.5044,95.55,#N/A
8806,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.18676,95.55,adwords
8807,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.36,95.55,bing
8808,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.57387,95.55,bing
8809,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.62,95.55,adwords
8810,Accommodation & Hotels,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.45231,95.55,adwords
8811,Environment,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,1.5,95.55,bing
8812,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.54436,95.55,adwords
8813,Restaurant,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.06167,95.55,bing
8814,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.97066,95.55,adwords
8815,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.3258,95.55,adwords
8816,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.43819,95.55,bing
8817,Food & Drinks,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.60805,95.55,adwords
8818,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.85,95.55,bing
8819,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.32488,95.55,bing
8820,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.30388,95.55,adwords
8821,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.30268,95.55,adwords
8822,Business,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.9676,95.55,adwords
8823,Beauty,Partner B,enabled,null,clicks,enabled,ES,null,0.44743,95.55,#N/A
8824,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.80717,95.55,adwords
8825,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.4,95.55,bing
8826,Health,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.19,95.55,bing
8827,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.38813,95.55,adwords
8828,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.4066,95.55,adwords
8829,School,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.65041,95.55,bing
8830,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.66,95.55,bing
8831,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.36,95.55,adwords
8832,Lifestyle,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.26553,95.55,adwords
8833,Photography,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,3,95.55,adwords
8834,Electronics,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.70608,95.55,bing
8835,Dance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.47046,95.55,adwords
8836,Security,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.95,95.55,adwords
8837,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.34868,95.55,bing
8838,Funeral Services,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.42057,95.55,adwords
8839,Funeral Services,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.44105,95.55,bing
8840,Beauty,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.67,95.55,bing
8841,Hair care,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.46,95.55,bing
8842,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.44,95.55,adwords
8843,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.33276,95.55,adwords
8844,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.42284,95.55,bing
8845,Transport & Logistics,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.83,95.55,adwords
8846,Cars & Motorbikes,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.35851,95.55,adwords
8847,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.327,95.55,bing
8848,Food & Drinks,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.40569,95.55,bing
8849,Business,Partner B,enabled,SOME_RUNNING_SOME_PROBLEMS,clicks,enabled,ES,null,0.58,95.55,adwords
8850,Funeral Services,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.24721,95.55,bing
8851,Home Improvement & Maintenance,Partner B,enabled,SOME_RUNNING_SOME_PROBLEMS,clicks,enabled,ES,null,0.29898,95.55,adwords
8852,Interior Design & Furniture,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.23415,95.55,#N/A
8853,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.96291,95.55,adwords
8854,Restaurant,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.4383,95.55,bing
8855,Real Estate,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.15193,95.55,adwords
8856,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.57,95.55,adwords
8857,Accommodation & Hotels,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.86081,95.55,bing
8858,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.44,95.55,bing
8859,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.84,95.55,adwords
8860,Legal & Law,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.51406,95.55,bing
8861,Legal & Law,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,2.58781,95.55,adwords
8862,Counseling,Partner B,enabled,null,clicks,enabled,ES,null,8.04,95.55,#N/A
8863,Home Improvement & Maintenance,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.55796,95.55,adwords
8864,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.432,95.55,adwords
8865,Health,Partner B,enabled,SOME_RUNNING,leads,enabled,ES,null,47.12,95.55,adwords
8866,Security,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.41528,95.55,adwords
8867,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.38,95.55,bing
8868,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.48587,143.81752,bing
8869,Legal & Law,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.33,191.07,bing
8870,Others,Partner B,enabled,null,clicks,paused,ES,null,0.582,32.57144,#N/A
8871,Transport & Logistics,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.7292,166.9868,bing
8872,Industrial,Partner B,enabled,null,clicks,paused,ES,null,0.63278,83.52696,bing
8873,Pharmacy,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.4447,94.2764,bing
8874,Flowers & Plants,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.18534,21.49944,bing
8875,Health,Partner B,enabled,null,clicks,paused,ES,null,0.19911,67.49829,bing
8876,Legal & Law,Partner B,enabled,null,clicks,paused,ES,null,0.27539,37.17765,adwords
8877,Interior Design & Furniture,Partner B,enabled,null,clicks,enabled,ES,null,0.32705,106.29125,adwords
8878,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.40919,53.60389,bing
8879,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,null,0.44763,71.17317,adwords
8880,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.15973,16.93138,bing
8881,Business,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.29802,68.24658,bing
8882,Beauty,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.2593,63.5285,bing
8883,Home Improvement & Maintenance,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.50397,125.9925,adwords
8884,Business,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.43375,144.8725,adwords
8885,Funeral Services,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.75414,68.62674,adwords
8886,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.51613,62.96786,bing
8887,Funeral Services,Partner B,enabled,null,clicks,enabled,ES,null,0.37449,168.5205,bing
8888,Food & Drinks,Partner B,enabled,null,clicks,enabled,ES,null,0.20965,75.8933,bing
8889,Health,Partner B,enabled,null,clicks,enabled,ES,null,0.2199,67.5093,adwords
8890,Food & Drinks,Partner B,enabled,null,clicks,enabled,ES,null,0.1195,99.3045,adwords
8891,Transport & Logistics,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.5615,69.0645,adwords
8892,Health,Partner B,enabled,null,clicks,paused,ES,null,0.17833,68.83538,bing
8893,Industrial,Partner B,enabled,null,clicks,paused,ES,null,0.27347,71.37567,adwords
8894,Pharmacy,Partner B,enabled,null,clicks,enabled,ES,null,0.26383,63.58303,adwords
8895,Agriculture,Partner B,enabled,null,clicks,enabled,ES,null,0.62155,77.69375,bing
8896,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.26983,71.50495,adwords
8897,Transport & Logistics,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.27537,83.43711,adwords
8898,Transport & Logistics,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.41473,65.94207,bing
8899,Science,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.34521,63.17343,adwords
8900,Cars & Motorbikes,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.19234,65.78028,adwords
8901,Accommodation & Hotels,Partner B,enabled,null,clicks,enabled,ES,null,0.09719,23.71436,bing
8902,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.23281,99.64268,adwords
8903,Food & Drinks,Partner B,enabled,null,clicks,enabled,ES,null,0.17308,63.1742,adwords
8904,Health,Partner B,enabled,null,clicks,paused,ES,null,0.49457,148.371,bing
8905,Business,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.21578,220.52716,bing
8906,Health,Partner B,enabled,null,clicks,enabled,ES,null,0.14259,69.01356,bing
8907,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.17868,61.6446,bing
8908,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.22588,62.56876,adwords
8909,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,null,0.43725,68.211,bing
8910,Legal & Law,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.28565,53.7022,adwords
8911,Industrial,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.26306,64.71276,adwords
8912,Transport & Logistics,Partner B,enabled,null,clicks,paused,ES,null,0.51209,71.6926,bing
8913,Legal & Law,Partner B,enabled,ALL_ARCHIVED,clicks,enabled,ES,null,0.51406,79.16524,bing
8914,Industrial,Partner B,enabled,null,clicks,enabled,ES,null,0.37102,69.00972,bing
8915,Electronics,Partner B,enabled,null,clicks,paused,ES,null,0.26732,137.13516,bing
